date,season,year,month,weekday,working_day,weather,temperature,humidity,windspeed,total_rentals,weather_description,hour,temperature_hourly,humidity_hourly,windspeed_hourly,hourly_rentals
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,12,0.1,0.46,0.194,84
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,13,0.14,0.43,0.2537,91
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,14,0.14,0.46,0.2537,75
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,15,0.18,0.37,0.3284,90
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,16,0.18,0.4,0.2836,131
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,17,0.2,0.4,0.194,281
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,18,0.2,0.37,0.1343,289
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,19,0.2,0.4,0.1045,184
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,20,0.2,0.4,0.194,123
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,21,0.2,0.44,0.0,90
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,22,0.2,0.47,0.0896,52
2012-01-04,1,1,1,3,1,2,0.1075,0.414583,0.1847,2368,Misty,23,0.2,0.44,0.1045,32
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,0,0.22,0.47,0.194,14
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,1,0.2,0.51,0.0896,5
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,2,0.2,0.51,0.0896,4
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,3,0.2,0.61,0.0,4
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,4,0.2,0.59,0.0896,5
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,5,0.2,0.59,0.0896,26
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,6,0.2,0.75,0.1343,78
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,7,0.2,0.69,0.0896,215
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,8,0.2,0.75,0.0,388
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,9,0.22,0.69,0.0,227
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,10,0.24,0.52,0.0896,86
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,11,0.3,0.49,0.0,84
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,12,0.3,0.49,0.2537,120
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,13,0.34,0.42,0.2985,118
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,14,0.34,0.39,0.2836,117
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,15,0.36,0.34,0.2836,119
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,16,0.36,0.34,0.2836,197
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,17,0.36,0.34,0.194,412
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,18,0.34,0.36,0.1642,383
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,19,0.34,0.34,0.0896,265
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,20,0.3,0.49,0.0,177
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,21,0.26,0.6,0.1343,97
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,22,0.26,0.6,0.1642,71
2012-01-05,1,1,1,4,1,1,0.265833,0.524167,0.129987,3272,Clear,23,0.24,0.7,0.1045,60
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,0,0.22,0.75,0.0896,25
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,1,0.22,0.75,0.0,8
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,2,0.22,0.69,0.1642,5
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,3,0.22,0.69,0.1045,4
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,4,0.22,0.69,0.1343,3
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,5,0.2,0.8,0.1343,13
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,6,0.22,0.73,0.1045,70
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,7,0.24,0.65,0.0,205
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,8,0.24,0.7,0.1343,447
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,9,0.24,0.7,0.1642,241
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,10,0.26,0.65,0.194,116
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,11,0.3,0.56,0.1642,138
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,12,0.36,0.5,0.2537,191
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,13,0.4,0.43,0.2836,204
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,14,0.46,0.36,0.194,178
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,15,0.52,0.27,0.2537,222
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,16,0.52,0.27,0.2836,294
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,17,0.46,0.36,0.2239,476
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,18,0.5,0.29,0.2537,419
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,19,0.46,0.33,0.2836,272
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,20,0.42,0.41,0.194,177
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,21,0.4,0.43,0.2239,154
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,22,0.36,0.5,0.194,135
2012-01-06,1,1,1,5,1,1,0.334167,0.542083,0.167908,4098,Clear,23,0.36,0.5,0.0,101
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,0,0.36,0.5,0.1642,79
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,1,0.38,0.46,0.1642,62
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,2,0.36,0.5,0.1045,38
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,3,0.32,0.57,0.1045,20
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,4,0.32,0.57,0.0896,10
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,5,0.26,0.75,0.1045,9
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,6,0.26,0.75,0.1045,7
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,7,0.22,0.87,0.194,20
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,8,0.24,0.75,0.1045,64
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,9,0.22,0.8,0.1343,130
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,10,0.28,0.75,0.0896,203
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,11,0.34,0.57,0.2239,324
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,12,0.4,0.43,0.2239,376
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,13,0.44,0.44,0.194,445
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,14,0.5,0.42,0.2836,512
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,15,0.58,0.37,0.2985,449
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,16,0.56,0.37,0.2836,401
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,17,0.54,0.43,0.1343,322
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,18,0.54,0.45,0.1343,297
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,19,0.52,0.42,0.1045,215
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,20,0.5,0.39,0.2537,170
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,21,0.44,0.44,0.2239,140
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,22,0.44,0.38,0.2537,109
2012-01-07,1,1,1,6,0,1,0.393333,0.531667,0.174758,4521,Clear,23,0.42,0.38,0.2239,119
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,0,0.38,0.4,0.2836,91
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,1,0.34,0.42,0.194,72
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,2,0.36,0.37,0.2836,67
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,3,0.34,0.42,0.1343,32
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,4,0.32,0.49,0.2537,6
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,5,0.32,0.49,0.1045,2
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,6,0.3,0.52,0.0,2
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,7,0.3,0.52,0.0,24
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,8,0.3,0.52,0.1343,57
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,9,0.32,0.53,0.1343,125
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,10,0.34,0.49,0.1642,208
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,11,0.36,0.46,0.2239,256
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,12,0.38,0.43,0.2239,351
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,13,0.4,0.37,0.2985,343
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,14,0.4,0.4,0.194,328
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,15,0.4,0.37,0.2836,330
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,16,0.4,0.37,0.2985,314
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,17,0.38,0.4,0.2239,219
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,18,0.34,0.46,0.2239,181
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,19,0.32,0.49,0.194,112
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,20,0.3,0.52,0.1642,126
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,21,0.28,0.56,0.2239,91
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,22,0.26,0.6,0.1045,58
2012-01-08,1,1,1,0,0,1,0.3375,0.465,0.191542,3425,Clear,23,0.26,0.56,0.2537,30
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,0,0.24,0.6,0.2239,15
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,1,0.24,0.6,0.1343,5
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,2,0.24,0.56,0.1343,5
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,3,0.24,0.52,0.1642,3
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,4,0.22,0.64,0.1045,4
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,5,0.2,0.64,0.0896,21
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,6,0.22,0.6,0.1343,88
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,7,0.22,0.6,0.1045,240
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,8,0.22,0.55,0.0896,420
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,9,0.22,0.64,0.0,197
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,10,0.24,0.6,0.0,108
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,11,0.26,0.56,0.0896,88
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,12,0.26,0.56,0.1045,103
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,13,0.26,0.56,0.1045,80
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,14,0.22,0.75,0.1642,50
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,15,0.22,0.75,0.1642,69
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,16,0.22,0.87,0.0896,49
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,17,0.22,0.87,0.0,152
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,18,0.2,0.86,0.0896,164
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,19,0.2,0.93,0.0896,190
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,20,0.2,0.86,0.0896,132
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,21,0.2,0.93,0.0,79
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,22,0.2,0.92,0.1045,62
2012-01-09,1,1,1,1,1,2,0.224167,0.701667,0.0989,2376,Misty,23,0.22,0.87,0.1045,52
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,0,0.22,0.87,0.1045,14
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,1,0.22,0.93,0.1045,5
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,2,0.22,0.87,0.1642,4
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,4,0.2,0.86,0.1642,4
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,5,0.4,0.47,0.2239,23
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,6,0.18,0.93,0.194,79
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,7,0.18,0.93,0.1642,222
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,8,0.18,0.93,0.1642,471
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,9,0.18,0.93,0.1642,195
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,10,0.18,0.93,0.1642,83
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,11,0.42,0.38,0.2985,101
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,12,0.42,0.38,0.2985,140
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,13,0.42,0.38,0.2985,178
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,14,0.42,0.38,0.2985,106
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,15,0.42,0.38,0.2985,136
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,16,0.42,0.38,0.3582,240
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,17,0.42,0.38,0.2537,460
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,18,0.4,0.4,0.1045,385
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,19,0.38,0.46,0.1045,281
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,20,0.34,0.53,0.1045,200
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,21,0.32,0.66,0.0896,116
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,22,0.3,0.7,0.0896,114
2012-01-10,1,1,1,2,1,1,0.308696,0.646522,0.187552,3598,Clear,23,0.26,0.81,0.1045,41
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,0,0.26,0.81,0.0,28
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,1,0.24,0.87,0.0896,7
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,2,0.2,0.85,0.1642,5
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,3,0.22,0.8,0.0,4
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,4,0.2,0.8,0.1343,2
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,5,0.2,0.8,0.1343,22
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,6,0.2,0.86,0.1343,74
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,7,0.2,0.8,0.1343,256
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,8,0.2,0.82,0.1045,499
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,9,0.2,0.86,0.1343,225
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,10,0.24,0.87,0.1343,97
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,11,0.26,0.87,0.0896,99
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,12,0.3,0.81,0.0,55
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,13,0.32,0.76,0.0,65
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,14,0.32,0.81,0.1045,73
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,15,0.34,0.87,0.0896,79
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,16,0.34,0.87,0.2537,118
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,17,0.34,0.87,0.2239,134
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,18,0.34,0.87,0.194,98
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,19,0.32,0.93,0.2239,93
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,20,0.32,0.93,0.1642,57
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,21,0.34,0.87,0.2239,29
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,22,0.34,0.87,0.194,49
2012-01-11,1,1,1,3,1,2,0.274167,0.8475,0.131221,2177,Misty,23,0.34,0.87,0.2239,9
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,0,0.34,0.93,0.194,3
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,1,0.36,0.93,0.194,3
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,2,0.36,0.93,0.2537,2
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,3,0.36,0.93,0.2537,3
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,4,0.36,0.93,0.194,2
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,5,0.34,0.93,0.0896,16
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,6,0.36,0.93,0.1343,89
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,7,0.34,0.87,0.2836,220
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,8,0.32,0.81,0.194,508
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,9,0.32,0.81,0.1045,230
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,10,0.34,0.81,0.1045,90
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,11,0.34,0.81,0.1045,119
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,12,0.34,0.81,0.1045,144
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,13,0.42,0.77,0.1642,183
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,14,0.42,0.77,0.1642,156
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,15,0.44,0.72,0.1343,188
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,16,0.46,0.67,0.194,281
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,17,0.46,0.63,0.1642,495
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,18,0.44,0.67,0.194,421
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,19,0.42,0.71,0.1642,330
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,20,0.42,0.71,0.194,240
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,21,0.44,0.67,0.1343,174
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,22,0.38,0.76,0.2985,133
2012-01-12,1,1,1,4,1,2,0.3825,0.802917,0.180967,4097,Misty,23,0.4,0.76,0.3284,67
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,0,0.4,0.71,0.2836,42
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,1,0.38,0.76,0.2985,12
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,2,0.4,0.76,0.3582,14
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,3,0.36,0.87,0.2537,7
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,4,0.32,0.7,0.4925,3
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,5,0.3,0.7,0.5522,21
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,6,0.26,0.75,0.2239,73
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,7,0.26,0.6,0.2239,177
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,8,0.24,0.52,0.3582,419
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,9,0.22,0.47,0.3881,214
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,10,0.24,0.44,0.4478,103
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,11,0.24,0.38,0.6119,114
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,12,0.24,0.38,0.4925,154
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,13,0.26,0.33,0.5224,154
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,14,0.26,0.33,0.5522,129
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,15,0.26,0.33,0.5821,138
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,16,0.28,0.3,0.4627,233
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,17,0.28,0.33,0.4179,332
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,18,0.26,0.38,0.2985,301
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,19,0.26,0.38,0.2836,206
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,20,0.24,0.41,0.1642,136
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,21,0.24,0.41,0.2836,102
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,22,0.2,0.47,0.3284,65
2012-01-13,1,1,1,5,1,1,0.274167,0.5075,0.378108,3214,Clear,23,0.18,0.47,0.194,65
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,0,0.16,0.47,0.1045,44
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,1,0.16,0.47,0.194,50
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,2,0.16,0.47,0.1642,38
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,3,0.14,0.54,0.1045,20
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,4,0.14,0.5,0.1343,3
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,5,0.14,0.5,0.1343,4
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,6,0.14,0.5,0.0,5
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,7,0.14,0.5,0.1343,24
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,8,0.12,0.54,0.1045,92
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,9,0.14,0.5,0.1045,81
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,10,0.16,0.47,0.0,149
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,11,0.2,0.4,0.194,178
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,12,0.22,0.41,0.2537,219
2012-01-14,1,1,1,6,0,1,0.18,0.4575,0.187183,2493,Clear,13,0.22,0.44,0.2836,220
